Batch,M,N,K,PrecisionM,PrecisionA,Tensorcore,Iterations
64,8,8,512,fp32,fp32,False,300000
32,128,1024,32,fp32,fp32,False,100000
32,256,512,1024,fp32,fp32,False,15352
8,512,1024,1024,fp32,fp32,False,15352
128,8,128,1024,fp32,fp32,False,100000
64,8,16,256,fp32,fp32,False,300000
64,4,256,512,fp32,fp32,False,100000
16,2048,2048,256,fp32,fp32,False,3953
16,16,16,128,fp32,fp32,False,300000
1,64,256,256,fp32,fp32,False,300000
64,512,2048,2048,fp32,fp32,False,516
4,4,32768,8192,fp32,fp32,False,15352
32,1024,512,256,fp32,fp32,False,15352
32,32,128,4,fp32,fp32,False,300000
64,2048,1024,128,fp32,fp32,False,3953
1,4,2048,128,fp32,fp32,False,300000
16,512,16,128,fp32,fp32,False,100000
128,2048,2048,64,fp32,fp32,False,2006
1,1024,384,128,fp32,fp32,False,100000
16,64,16,1024,fp32,fp32,False,100000
16,64,4,512,fp32,fp32,False,300000
128,4,1024,1024,fp32,fp32,False,100000
32,32,64,512,fp32,fp32,False,100000
8,1024,256,128,fp32,fp32,False,100000
32,2048,2048,16,fp32,fp32,False,30253
16,16,1024,16,fp32,fp32,False,300000
64,8,4,512,fp32,fp32,False,300000
64,16,512,512,fp32,fp32,False,100000
32,64,1024,1024,fp32,fp32,False,30253
64,32,32,1024,fp32,fp32,False,100000
8,64,1024,4,fp32,fp32,False,300000
8,64,8,128,fp32,fp32,False,300000
1,512,6144,2048,fp32,fp32,False,10324
128,256,1024,128,fp32,fp32,False,15352
1,16,8192,8192,fp32,fp32,False,59615
32,128,2048,1024,fp32,fp32,False,7791
16,16,128,8192,fp32,fp32,False,100000
128,4,512,32,fp32,fp32,False,300000
16,1,128,128,fp32,fp32,False,300000
128,32,8,256,fp32,fp32,False,300000
32,16,1024,32,fp32,fp32,False,100000
64,4,512,8192,fp32,fp32,False,59615
64,8,128,256,fp32,fp32,False,100000
128,4,256,512,fp32,fp32,False,100000
64,64,8,256,fp32,fp32,False,300000
128,64,128,1024,fp32,fp32,False,59615
1,8192,4,2048,fp32,fp32,False,100000
32,64,512,64,fp32,fp32,False,100000
128,1024,1024,64,fp32,fp32,False,7791
128,2048,128,1024,fp32,fp32,False,2006
32,64,32,512,fp32,fp32,False,100000
128,1024,128,1024,fp32,fp32,False,3953
8,32,1024,32,fp32,fp32,False,300000
64,128,4,1024,fp32,fp32,False,100000
1,8192,4,512,fp32,fp32,False,100000
16,512,64,512,fp32,fp32,False,100000
1,128,512,1024,fp32,fp32,False,100000
1,2048,768,256,fp32,fp32,False,100000
64,8192,4,2048,fp32,fp32,False,15352
256,1,128,128,fp32,fp32,False,300000
128,32,128,8,fp32,fp32,False,300000
1,1024,512,1024,fp32,fp32,False,100000
16,8,512,4,fp32,fp32,False,300000
8,32,128,256,fp32,fp32,False,300000
128,8,4,512,fp32,fp32,False,300000
64,64,32,1024,fp32,fp32,False,100000
64,64,128,8,fp32,fp32,False,300000
8,32,1024,4,fp32,fp32,False,300000
64,128,512,128,fp32,fp32,False,100000
8,32,64,4096,fp32,fp32,False,100000
64,512,64,2048,fp32,fp32,False,15352
8,2048,512,1024,fp32,fp32,False,7791
64,1024,256,256,fp32,fp32,False,15352
32,128,1024,16,fp32,fp32,False,100000
64,512,4,2048,fp32,fp32,False,100000
32,8,64,256,fp32,fp32,False,300000
128,1024,1024,512,fp32,fp32,False,1018
128,1024,1024,32,fp32,fp32,False,15352
32,64,512,128,fp32,fp32,False,100000
64,4,512,32,fp32,fp32,False,300000
64,16,2048,8192,fp32,fp32,False,3953
8,4,128,1024,fp32,fp32,False,300000
64,64,256,16,fp32,fp32,False,100000
64,4,512,1024,fp32,fp32,False,100000
8,1024,1024,16,fp32,fp32,False,100000
8,2048,256,512,fp32,fp32,False,30253
32,32,1024,16,fp32,fp32,False,100000
8,1024,512,256,fp32,fp32,False,59615
8,32,128,64,fp32,fp32,False,300000
1,64,2048,32768,fp32,fp32,False,15352
1,4,512,8192,fp32,fp32,False,100000
16,64,1024,128,fp32,fp32,False,100000
16,256,1024,512,fp32,fp32,False,30253
128,16,128,8,fp32,fp32,False,300000
32,4,64,256,fp32,fp32,False,300000
4,4,512,512,fp32,fp32,False,300000
64,128,512,8,fp32,fp32,False,100000
64,128,1,512,fp32,fp32,False,300000
128,8,64,128,fp32,fp32,False,300000
64,512,2048,512,fp32,fp32,False,2006
8,4,16,1024,fp32,fp32,False,300000
32,128,8,512,fp32,fp32,False,100000
128,1024,256,2048,fp32,fp32,False,1018
64,32768,4,128,fp32,fp32,False,59615
16,128,256,32,fp32,fp32,False,100000
8,32,4,128,fp32,fp32,False,300000
4,4,8192,32768,fp32,fp32,False,15352
16,1,2048,2048,fp32,fp32,False,100000
64,2048,4,2048,fp32,fp32,False,59615
16,128,1,32768,fp32,fp32,False,100000
64,256,256,64,fp32,fp32,False,100000
64,32,128,512,fp32,fp32,False,100000
64,1,2048,128,fp32,fp32,False,100000
128,8,512,256,fp32,fp32,False,100000
8,256,2048,128,fp32,fp32,False,100000
32,64,256,1024,fp32,fp32,False,100000
64,2048,2048,64,fp32,fp32,False,3953
8,16,256,32,fp32,fp32,False,300000
8,32,1024,128,fp32,fp32,False,100000
4,2048,1,8192,fp32,fp32,False,100000
16,32,1024,128,fp32,fp32,False,100000
8,32,128,4096,fp32,fp32,False,100000
1,512,16,128,fp32,fp32,False,300000
16,64,256,128,fp32,fp32,False,100000
16,8192,1,8192,fp32,fp32,False,59615
1,64,32768,128,fp32,fp32,False,100000
4,32768,1,128,fp32,fp32,False,100000
8,4,128,16,fp32,fp32,False,300000
16,2048,64,512,fp32,fp32,False,59615
64,1,512,8192,fp32,fp32,False,100000
1,128,16,32768,fp32,fp32,False,100000
4,8192,16,2048,fp32,fp32,False,59615
16,64,128,32,fp32,fp32,False,300000
1,64,512,128,fp32,fp32,False,300000
32,2048,512,1024,fp32,fp32,False,2006
8,16,128,512,fp32,fp32,False,300000
16,512,2048,2048,fp32,fp32,False,2006
32,128,4,128,fp32,fp32,False,300000
1,16,512,32768,fp32,fp32,False,100000
1,2048,1024,128,fp32,fp32,False,100000
16,32,512,16,fp32,fp32,False,300000
16,2048,4,512,fp32,fp32,False,100000
8,128,512,8,fp32,fp32,False,300000
8,8,1024,16,fp32,fp32,False,300000
16,128,1,2048,fp32,fp32,False,300000
64,64,8192,128,fp32,fp32,False,15352
64,64,128,4,fp32,fp32,False,300000
128,32,128,256,fp32,fp32,False,100000
128,8,32,256,fp32,fp32,False,300000
8,2048,2048,2048,fp32,fp32,False,1018
16,2048,16,8192,fp32,fp32,False,15352
128,32,128,4,fp32,fp32,False,300000
64,2048,2048,128,fp32,fp32,False,2006
16,16,8,512,fp32,fp32,False,300000
8,128,128,256,fp32,fp32,False,100000
128,32,1024,4096,fp32,fp32,False,3953
128,1024,256,512,fp32,fp32,False,3953
128,16,128,64,fp32,fp32,False,100000
8,4,512,16,fp32,fp32,False,300000
128,16,4,1024,fp32,fp32,False,300000
128,8,128,32,fp32,fp32,False,300000
32,4,256,512,fp32,fp32,False,100000
4,2048,64,32768,fp32,fp32,False,3953
64,16,64,512,fp32,fp32,False,100000
8,128,128,128,fp32,fp32,False,100000
128,4,128,1024,fp32,fp32,False,100000
64,4,16,256,fp32,fp32,False,300000
32,256,2048,2048,fp32,fp32,False,2006
128,64,32,512,fp32,fp32,False,100000
64,128,16,128,fp32,fp32,False,100000
32,4,8,512,fp32,fp32,False,300000
32,16,128,4,fp32,fp32,False,300000
128,128,256,64,fp32,fp32,False,100000
128,4,4,256,fp32,fp32,False,300000
16,32768,16,128,fp32,fp32,False,59615
4,2048,16,512,fp32,fp32,False,100000
16,4,256,4,fp32,fp32,False,300000
32,512,512,16,fp32,fp32,False,100000
64,8192,1,128,fp32,fp32,False,100000
1,512,512,64,fp32,fp32,False,100000
128,16,512,16,fp32,fp32,False,100000
256,64,512,8192,fp32,fp32,False,1018
8,4,16,128,fp32,fp32,False,300000
8,8,1024,64,fp32,fp32,False,300000
128,16,128,256,fp32,fp32,False,100000
16,64,256,1024,fp32,fp32,False,100000
32,16,2048,2048,fp32,fp32,False,30253
32,8,4,512,fp32,fp32,False,300000
64,32,1024,32,fp32,fp32,False,100000
32,16,512,16,fp32,fp32,False,300000
64,4,128,256,fp32,fp32,False,300000
1,2048,128,2048,fp32,fp32,False,100000
4,128,16,128,fp32,fp32,False,300000
32,16,16,128,fp32,fp32,False,300000
32,16,16,512,fp32,fp32,False,300000
64,64,32,256,fp32,fp32,False,100000
256,16,128,2048,fp32,fp32,False,59615
64,2048,256,1024,fp32,fp32,False,2006
1,1024,512,256,fp32,fp32,False,100000
16,512,1,8192,fp32,fp32,False,100000
128,32,32,512,fp32,fp32,False,100000
128,4,16,256,fp32,fp32,False,300000
64,4,128,1024,fp32,fp32,False,100000
16,256,128,512,fp32,fp32,False,100000
1,32768,4,8192,fp32,fp32,False,59615
32,4,128,512,fp32,fp32,False,300000
8,2048,2048,128,fp32,fp32,False,15352
4,4,128,512,fp32,fp32,False,300000
128,16,256,32,fp32,fp32,False,100000
64,8,1024,512,fp32,fp32,False,100000
16,4,8,1024,fp32,fp32,False,300000
64,4,1024,512,fp32,fp32,False,100000
1,128,1024,256,fp32,fp32,False,100000
16,4,32,256,fp32,fp32,False,300000
128,4,1024,16,fp32,fp32,False,300000
16,16,2048,32768,fp32,fp32,False,3953
1,2048,16,2048,fp32,fp32,False,100000
4,2048,64,128,fp32,fp32,False,100000
64,16,1024,1024,fp32,fp32,False,59615
64,64,32768,128,fp32,fp32,False,3953
16,128,1024,512,fp32,fp32,False,59615
16,1024,1024,64,fp32,fp32,False,59615
256,32768,1,128,fp32,fp32,False,59615
32,128,512,128,fp32,fp32,False,100000
128,32,256,32,fp32,fp32,False,100000
64,4,512,128,fp32,fp32,False,100000
64,128,512,256,fp32,fp32,False,59615
32,8,128,256,fp32,fp32,False,300000
1,2048,16,512,fp32,fp32,False,100000
128,8,128,16,fp32,fp32,False,300000
64,1,512,128,fp32,fp32,False,300000
16,4,64,256,fp32,fp32,False,300000
1,1024,1024,512,fp32,fp32,False,100000
16,64,64,128,fp32,fp32,False,300000
64,32,32,256,fp32,fp32,False,100000
64,4,16,512,fp32,fp32,False,300000
128,64,32,256,fp32,fp32,False,100000
16,512,1024,512,fp32,fp32,False,15352
4,2048,1,128,fp32,fp32,False,300000
1,2048,16,32768,fp32,fp32,False,59615
32,8,64,128,fp32,fp32,False,300000
8,16,128,64,fp32,fp32,False,300000
128,4,1024,64,fp32,fp32,False,100000
64,4,64,256,fp32,fp32,False,300000
64,32,512,64,fp32,fp32,False,100000
8,4,256,4,fp32,fp32,False,300000
32,32,4,128,fp32,fp32,False,300000
128,64,1024,16,fp32,fp32,False,100000
256,128,16,32768,fp32,fp32,False,3953
16,128,512,1024,fp32,fp32,False,59615
128,8,1024,64,fp32,fp32,False,100000
4,512,16,32768,fp32,fp32,False,59615
32,128,64,128,fp32,fp32,False,100000
64,512,4,32768,fp32,fp32,False,15352
64,32,64,128,fp32,fp32,False,100000
64,8,16,512,fp32,fp32,False,300000
128,1024,1024,256,fp32,fp32,False,2006
16,128,8,1024,fp32,fp32,False,100000
128,4,32,256,fp32,fp32,False,300000
128,16,256,8,fp32,fp32,False,300000
1,2048,128,256,fp32,fp32,False,100000
8,64,8,1024,fp32,fp32,False,300000
8,4,1024,16,fp32,fp32,False,300000
16,1024,2048,256,fp32,fp32,False,7791
1,512,1024,128,fp32,fp32,False,100000
32,2048,2048,32,fp32,fp32,False,15352
16,1024,128,256,fp32,fp32,False,100000
128,8,512,1024,fp32,fp32,False,100000
1,128,256,128,fp32,fp32,False,300000
8,32,32,512,fp32,fp32,False,300000
128,4,32,1024,fp32,fp32,False,100000
256,512,4,8192,fp32,fp32,False,15352
16,16,4,128,fp32,fp32,False,300000
256,512,4,512,fp32,fp32,False,100000
256,64,512,512,fp32,fp32,False,15352
32,16,128,256,fp32,fp32,False,100000
64,1024,1024,128,fp32,fp32,False,7791
8,64,256,128,fp32,fp32,False,100000
4,8192,1,512,fp32,fp32,False,100000
64,2048,16,128,fp32,fp32,False,100000
1,64,128,2048,fp32,fp32,False,100000
1,2048,6144,2048,fp32,fp32,False,2658
128,4,512,8,fp32,fp32,False,300000
32,16,4,1024,fp32,fp32,False,300000
128,64,128,64,fp32,fp32,False,100000
64,32,256,4,fp32,fp32,False,300000
1,16,128,8192,fp32,fp32,False,100000
64,1024,1024,16,fp32,fp32,False,59615
4,64,2048,32768,fp32,fp32,False,3953
8,16,32,1024,fp32,fp32,False,300000
64,8,256,32,fp32,fp32,False,300000
8,4,1024,256,fp32,fp32,False,300000
16,4,128,512,fp32,fp32,False,300000
16,128,128,1024,fp32,fp32,False,100000
8,256,2048,2048,fp32,fp32,False,7791
32,4,16,128,fp32,fp32,False,300000
32,64,128,256,fp32,fp32,False,100000
8,32,64,1024,fp32,fp32,False,100000
32,64,8,128,fp32,fp32,False,300000
8,8,16,1024,fp32,fp32,False,300000
32,4,256,1024,fp32,fp32,False,100000
16,8192,4,8192,fp32,fp32,False,15352
64,16,64,1024,fp32,fp32,False,100000
16,16,32768,512,fp32,fp32,False,15352
32,4,256,64,fp32,fp32,False,300000
128,32,512,512,fp32,fp32,False,59615
128,16,256,1024,fp32,fp32,False,100000
16,8,8,128,fp32,fp32,False,300000
16,128,256,16,fp32,fp32,False,300000
16,2048,512,2048,fp32,fp32,False,2006
128,16,32,128,fp32,fp32,False,300000
8,32,256,16,fp32,fp32,False,300000
16,128,16,1024,fp32,fp32,False,100000
128,32,128,64,fp32,fp32,False,100000
8,64,16,1024,fp32,fp32,False,300000
4,64,32768,128,fp32,fp32,False,59615
16,32,1024,512,fp32,fp32,False,100000
128,512,1024,512,fp32,fp32,False,2006
4,32768,1,512,fp32,fp32,False,100000
64,64,128,64,fp32,fp32,False,100000
1,2048,1,32768,fp32,fp32,False,100000
128,512,128,128,fp32,fp32,False,59615
1,1024,1024,16,fp32,fp32,False,100000
128,128,32,1024,fp32,fp32,False,100000
8,1024,1024,128,fp32,fp32,False,59615
32,128,512,32,fp32,fp32,False,100000
128,32,256,128,fp32,fp32,False,100000
16,32768,1,2048,fp32,fp32,False,59615
1,4,2048,512,fp32,fp32,False,300000
32,1024,512,1024,fp32,fp32,False,3953
1,1024,2048,2048,fp32,fp32,False,15352
1,512,128,1024,fp32,fp32,False,100000
128,512,128,512,fp32,fp32,False,15352
32,256,256,512,fp32,fp32,False,59615
64,64,256,128,fp32,fp32,False,100000
64,512,128,256,fp32,fp32,False,59615
4,4,2048,8192,fp32,fp32,False,100000
32,512,512,2048,fp32,fp32,False,3953
32,32,1024,1024,fp32,fp32,False,59615
32,64,4,1024,fp32,fp32,False,300000
1,64,32768,2048,fp32,fp32,False,15352
1,8192,64,128,fp32,fp32,False,100000
4,1,512,128,fp32,fp32,False,300000
16,8,256,16,fp32,fp32,False,300000
128,1024,512,256,fp32,fp32,False,3953
128,8,1024,4,fp32,fp32,False,300000
16,8,128,128,fp32,fp32,False,300000
256,1,512,2048,fp32,fp32,False,100000
8,8,128,8,fp32,fp32,False,300000
8,4,8,256,fp32,fp32,False,300000
128,4,128,4,fp32,fp32,False,300000
16,4,1024,128,fp32,fp32,False,300000
64,256,256,256,fp32,fp32,False,59615
16,16,8192,2048,fp32,fp32,False,15352
64,8,4,256,fp32,fp32,False,300000
32,64,64,256,fp32,fp32,False,100000
8,4,32,1024,fp32,fp32,False,300000
256,64,512,2048,fp32,fp32,False,3953
32,8,1024,64,fp32,fp32,False,100000
64,4,128,64,fp32,fp32,False,300000
256,2048,1,512,fp32,fp32,False,100000
64,8192,64,128,fp32,fp32,False,15352
32,512,128,2048,fp32,fp32,False,15352
64,8,256,16,fp32,fp32,False,300000
128,256,256,256,fp32,fp32,False,30253
32,16,128,32,fp32,fp32,False,300000
8,64,128,1024,fp32,fp32,False,100000
64,4,256,16,fp32,fp32,False,300000
4,128,4,8192,fp32,fp32,False,100000
64,4,8,128,fp32,fp32,False,300000
16,8,256,32,fp32,fp32,False,300000
16,128,16,128,fp32,fp32,False,300000
256,1,2048,2048,fp32,fp32,False,59615
1,256,256,128,fp32,fp32,False,300000
16,2048,64,32768,fp32,fp32,False,1018
4,8192,16,32768,fp32,fp32,False,3953
32,128,2048,256,fp32,fp32,False,30253
16,64,1024,4,fp32,fp32,False,300000
16,8,128,8,fp32,fp32,False,300000
1,1024,2048,512,fp32,fp32,False,59615
8,512,2048,1024,fp32,fp32,False,7791
32,64,8,1024,fp32,fp32,False,100000
128,4,1024,4,fp32,fp32,False,300000
16,4,128,128,fp32,fp32,False,300000
8,8,128,128,fp32,fp32,False,300000
64,256,1024,128,fp32,fp32,False,30253
16,16,512,32,fp32,fp32,False,300000
128,1024,256,1024,fp32,fp32,False,2006
128,64,128,16,fp32,fp32,False,100000
128,2048,512,2048,fp32,fp32,False,262
128,16,512,512,fp32,fp32,False,100000
128,32,32,4096,fp32,fp32,False,100000
32,64,64,128,fp32,fp32,False,100000
64,256,2048,128,fp32,fp32,False,15352
16,128,1024,128,fp32,fp32,False,100000
16,2048,128,256,fp32,fp32,False,59615
16,16,8192,512,fp32,fp32,False,59615
32,128,2048,128,fp32,fp32,False,59615
4,16,128,32768,fp32,fp32,False,100000
16,8,128,256,fp32,fp32,False,300000
8,32,512,4,fp32,fp32,False,300000
256,32768,4,128,fp32,fp32,False,15352
128,2048,1024,128,fp32,fp32,False,2006
64,512,256,2048,fp32,fp32,False,3953
1,256,256,1024,fp32,fp32,False,100000
64,1,512,512,fp32,fp32,False,100000
128,32,256,16,fp32,fp32,False,100000
128,64,16,1024,fp32,fp32,False,100000
8,8,4,512,fp32,fp32,False,300000
128,64,512,32,fp32,fp32,False,100000
32,1024,1024,128,fp32,fp32,False,15352
16,4,1024,1024,fp32,fp32,False,100000
32,8,512,1024,fp32,fp32,False,100000
16,16,64,128,fp32,fp32,False,300000
8,16,512,16,fp32,fp32,False,300000
32,8,512,8,fp32,fp32,False,300000
8,16,128,256,fp32,fp32,False,300000
32,8,1024,16,fp32,fp32,False,300000
128,128,512,1024,fp32,fp32,False,7791
128,256,2048,512,fp32,fp32,False,2006
16,64,8,256,fp32,fp32,False,300000
4,2048,1,2048,fp32,fp32,False,100000
16,128,1024,8,fp32,fp32,False,100000
1,512,3072,1024,fp32,fp32,False,40090
128,4,4,512,fp32,fp32,False,300000
1,16,32768,2048,fp32,fp32,False,59615
32,16,256,1024,fp32,fp32,False,100000
8,64,256,32,fp32,fp32,False,300000
64,4,64,1024,fp32,fp32,False,100000
128,128,128,1024,fp32,fp32,False,30253
16,8,128,1024,fp32,fp32,False,100000
128,2048,256,2048,fp32,fp32,False,516
4,1,512,512,fp32,fp32,False,300000
16,16,512,64,fp32,fp32,False,300000
64,32,32,4096,fp32,fp32,False,100000
64,64,256,64,fp32,fp32,False,100000
32,32,8,512,fp32,fp32,False,300000
128,32,256,64,fp32,fp32,False,100000
64,128,128,1024,fp32,fp32,False,59615
16,1,2048,512,fp32,fp32,False,100000
256,64,128,8192,fp32,fp32,False,3953
32,32,1024,8,fp32,fp32,False,300000
128,64,256,16,fp32,fp32,False,100000
32,128,256,1024,fp32,fp32,False,59615
16,8,256,64,fp32,fp32,False,300000
1,4,8192,128,fp32,fp32,False,300000
16,16,32,256,fp32,fp32,False,300000
16,128,128,512,fp32,fp32,False,100000
8,16,8,256,fp32,fp32,False,300000
16,256,128,2048,fp32,fp32,False,59615
256,32768,64,128,fp32,fp32,False,1018
128,16,16,256,fp32,fp32,False,300000
64,16,128,1024,fp32,fp32,False,100000
16,8,16,512,fp32,fp32,False,300000
32,16,32,128,fp32,fp32,False,300000
16,2048,256,2048,fp32,fp32,False,3953
8,32,256,32,fp32,fp32,False,300000
128,8,128,512,fp32,fp32,False,100000
32,8,32,1024,fp32,fp32,False,300000
16,8,256,256,fp32,fp32,False,300000
4,8192,1,128,fp32,fp32,False,300000
32,128,1024,512,fp32,fp32,False,30253
8,512,128,1024,fp32,fp32,False,100000
64,256,256,16,fp32,fp32,False,100000
1,128,64,8192,fp32,fp32,False,100000
16,4,512,128,fp32,fp32,False,300000
128,64,256,64,fp32,fp32,False,100000
4,2048,1,512,fp32,fp32,False,300000
64,8,256,8,fp32,fp32,False,300000
128,128,1024,64,fp32,fp32,False,59615
16,8192,4,128,fp32,fp32,False,100000
64,512,512,1024,fp32,fp32,False,3953
8,32,256,4,fp32,fp32,False,300000
32,4,4,128,fp32,fp32,False,300000
16,128,16,512,fp32,fp32,False,100000
16,64,16,256,fp32,fp32,False,300000
128,256,128,512,fp32,fp32,False,30253
8,32,32,128,fp32,fp32,False,300000
32,2048,256,512,fp32,fp32,False,7791
16,256,128,128,fp32,fp32,False,100000
32,64,256,4,fp32,fp32,False,300000
1,256,256,256,fp32,fp32,False,100000
32,1024,256,256,fp32,fp32,False,30253
64,16,512,1024,fp32,fp32,False,100000
32,32,4096,128,fp32,fp32,False,100000
256,128,16,8192,fp32,fp32,False,15352
4,128,64,8192,fp32,fp32,False,100000
1,512,256,1024,fp32,fp32,False,100000
8,128,128,16,fp32,fp32,False,300000
64,256,128,512,fp32,fp32,False,59615
16,128,512,64,fp32,fp32,False,100000
32,1024,2048,1024,fp32,fp32,False,1018
128,128,256,8,fp32,fp32,False,100000
32,512,2048,512,fp32,fp32,False,3953
32,4,256,256,fp32,fp32,False,300000
64,512,256,256,fp32,fp32,False,30253
1,1,512,8192,fp32,fp32,False,300000
16,16,1024,32,fp32,fp32,False,300000
128,128,128,128,fp32,fp32,False,100000
16,1024,1024,32,fp32,fp32,False,100000
32,16,512,512,fp32,fp32,False,100000
8,32,128,16,fp32,fp32,False,300000
64,32,128,32,fp32,fp32,False,300000
256,128,64,32768,fp32,fp32,False,1018
4,512,4,2048,fp32,fp32,False,100000
64,128,1024,128,fp32,fp32,False,59615
256,64,128,32768,fp32,fp32,False,1018
1,64,32768,8192,fp32,fp32,False,3953
64,4,1024,256,fp32,fp32,False,100000
32,128,16,256,fp32,fp32,False,100000
1,256,2048,1024,fp32,fp32,False,100000
128,512,512,128,fp32,fp32,False,15352
1,512,1024,512,fp32,fp32,False,100000
8,32,256,1024,fp32,fp32,False,100000
16,64,1024,16,fp32,fp32,False,100000
64,32,8,1024,fp32,fp32,False,100000
64,128,16,2048,fp32,fp32,False,100000
1,4,8192,8192,fp32,fp32,False,100000
16,128,8,512,fp32,fp32,False,300000
256,8192,16,512,fp32,fp32,False,3953
16,1024,1024,1024,fp32,fp32,False,3953
16,16,512,8192,fp32,fp32,False,59615
64,64,32,512,fp32,fp32,False,100000
128,16,1024,1024,fp32,fp32,False,30253
16,4,64,512,fp32,fp32,False,300000
1,1024,1024,256,fp32,fp32,False,100000
32,256,1024,256,fp32,fp32,False,30253
128,512,512,2048,fp32,fp32,False,1018
8,16,128,16,fp32,fp32,False,300000
8,2048,128,1024,fp32,fp32,False,30253
8,8,64,512,fp32,fp32,False,300000
64,2048,2048,2048,fp32,fp32,False,133
8,4,64,512,fp32,fp32,False,300000
1,2048,64,32768,fp32,fp32,False,15352
32,4,128,8,fp32,fp32,False,300000
16,512,128,1024,fp32,fp32,False,59615
8,16,256,8,fp32,fp32,False,300000
16,4,512,512,fp32,fp32,False,100000
32,16,256,128,fp32,fp32,False,100000
32,2048,128,1024,fp32,fp32,False,7791
64,256,256,32,fp32,fp32,False,100000
64,512,16,8192,fp32,fp32,False,15352
16,1,128,32768,fp32,fp32,False,100000
64,4,512,512,fp32,fp32,False,100000
128,512,1024,2048,fp32,fp32,False,516
8,256,128,2048,fp32,fp32,False,100000
32,8,1024,256,fp32,fp32,False,100000
64,512,1024,1024,fp32,fp32,False,2006
128,1024,1024,1024,fp32,fp32,False,516
128,128,32,128,fp32,fp32,False,100000
1,128,1024,128,fp32,fp32,False,100000
16,4,512,64,fp32,fp32,False,300000
1,512,128,2048,fp32,fp32,False,100000
8,512,256,128,fp32,fp32,False,100000
16,64,32,512,fp32,fp32,False,100000
8,128,1024,1024,fp32,fp32,False,59615
1,256,128,128,fp32,fp32,False,300000
64,1,2048,2048,fp32,fp32,False,100000
32,64,512,4,fp32,fp32,False,300000
32,4,4,512,fp32,fp32,False,300000
32,8,512,32,fp32,fp32,False,300000
16,4,1024,32,fp32,fp32,False,300000
1,256,256,2048,fp32,fp32,False,100000
32,16,16,256,fp32,fp32,False,300000
32,2048,2048,128,fp32,fp32,False,3953
1,16,8192,2048,fp32,fp32,False,100000
128,16,4,256,fp32,fp32,False,300000
64,16,8,512,fp32,fp32,False,300000
128,128,128,16,fp32,fp32,False,100000
8,32,128,32,fp32,fp32,False,300000
1,8192,4,128,fp32,fp32,False,300000
16,8,256,128,fp32,fp32,False,300000
1,512,2048,1024,fp32,fp32,False,59615
8,1024,2048,512,fp32,fp32,False,7791
16,64,8192,2048,fp32,fp32,False,3953
64,4,512,64,fp32,fp32,False,300000
32,16,256,512,fp32,fp32,False,100000
4,512,16,8192,fp32,fp32,False,100000
16,4,512,16,fp32,fp32,False,300000
16,8,16,128,fp32,fp32,False,300000
1,1024,512,2048,fp32,fp32,False,59615
32,4,16,1024,fp32,fp32,False,300000
32,64,256,64,fp32,fp32,False,100000
16,4,2048,8192,fp32,fp32,False,59615
256,1,128,2048,fp32,fp32,False,100000
64,1,128,32768,fp32,fp32,False,100000
128,4,4,128,fp32,fp32,False,300000
4,16,32768,512,fp32,fp32,False,59615
16,4,4,256,fp32,fp32,False,300000
16,1,512,8192,fp32,fp32,False,100000
128,8,256,4,fp32,fp32,False,300000
1,128,16,2048,fp32,fp32,False,300000
16,8192,64,2048,fp32,fp32,False,3953
64,1024,1024,1024,fp32,fp32,False,1018
64,16,4,512,fp32,fp32,False,300000
32,512,256,512,fp32,fp32,False,30253
16,2048,1024,1024,fp32,fp32,False,2006
64,512,4,128,fp32,fp32,False,100000
16,8,256,1024,fp32,fp32,False,100000
128,128,128,512,fp32,fp32,False,59615
64,8,512,4,fp32,fp32,False,300000
32,16,128,1024,fp32,fp32,False,100000
8,64,128,32,fp32,fp32,False,300000
16,16,8,1024,fp32,fp32,False,300000
128,1024,1024,16,fp32,fp32,False,30253
128,8,64,512,fp32,fp32,False,100000
256,128,64,128,fp32,fp32,False,100000
16,512,256,2048,fp32,fp32,False,15352
32,2048,2048,1024,fp32,fp32,False,516
64,32,4,512,fp32,fp32,False,300000
8,128,4,512,fp32,fp32,False,300000
4,2048,16,128,fp32,fp32,False,100000
64,8192,1,512,fp32,fp32,False,100000
4,512,1,2048,fp32,fp32,False,300000
4,4,2048,128,fp32,fp32,False,300000
16,1024,1024,128,fp32,fp32,False,30253
32,512,256,256,fp32,fp32,False,59615
16,128,2048,1024,fp32,fp32,False,15352
64,256,1024,2048,fp32,fp32,False,2006
32,32,4096,1024,fp32,fp32,False,15352
1,256,128,1024,fp32,fp32,False,100000
8,16,4,1024,fp32,fp32,False,300000
16,128,256,2048,fp32,fp32,False,59615
1,4,8192,512,fp32,fp32,False,100000
128,64,512,512,fp32,fp32,False,30253
32,4,512,16,fp32,fp32,False,300000
64,2048,16,8192,fp32,fp32,False,3953
128,8,512,128,fp32,fp32,False,100000
8,32,1024,256,fp32,fp32,False,100000
256,64,2048,2048,fp32,fp32,False,1018
8,16,512,128,fp32,fp32,False,300000
32,128,128,128,fp32,fp32,False,100000
64,256,1024,256,fp32,fp32,False,15352
1,4,128,128,fp32,fp32,False,300000
1,2048,1,2048,fp32,fp32,False,300000
8,128,128,4,fp32,fp32,False,300000
256,8192,1,512,fp32,fp32,False,59615
64,64,512,512,fp32,fp32,False,59615
4,512,4,128,fp32,fp32,False,300000
32,32,1024,512,fp32,fp32,False,100000
64,32,128,128,fp32,fp32,False,100000
